"student","currProb","course","session","priorTutorAction","reward","avgstepTime","avgstepTimePS","stepTimeDeviation","Level","probDiff","RuleTypesCount","PrepCount","SeenWEinLevel","probIndexinLevel","probIndexPSinLevel","RightApp","PrightAppRatio","F1Score","NonPSelements","AppRatio","BlankRatio","ruleScoreMP","ruleScoreDS","ruleScoreSIMP","ruleScoreMT","ruleScoreADD","ruleScoreCONJ","ruleScoreHS","ruleScoreDN","ruleScoreDEM","ruleScoreIMPL","ruleScoreCONTRA","ruleScoreCOM","ruleScoreDIST","cumul_Interaction","cumul_TotalTime","cumul_TotalPSTime","cumul_TotalWETime","cumul_avgstepTime","cumul_avgstepTimeWE","cumul_avgstepTimePS","cumul_difficultProblemCountSolved","cumul_difficultProblemCountWE","cumul_RuleTypesCount","cumul_probIndexinLevel","cumul_InterfaceErrorCount","cumul_RightApp","cumul_PrightAppRatio","cumul_RrightAppRatio","cumul_F1Score","cumul_DirectProofActionCount","cumul_actionCount","cumul_NonPSelements","cumul_AppRatio","cumul_BlankRatio","CurrPro_NumProbRule","CurrPro_avgProbTime","CurrPro_avgProbTimePS","CurrPro_avgProbTimeDeviationPS","CurrPro_avgProbTimeWE","CurrPro_avgProbTimeDeviationWE","CurrPro_medianProbTime"
"0105-F14","4.1.2.0","226-001-BARNES-F14",2,"WE",0,0,0,1,4,1,0,0,1,1,1,1,0,0,2,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,2,2,0,0,1,1,3,1,0,0,2,3,3,0,2,1,0,0,2,2,3,2,2,0,2
"0105-F14","4.1.3.0","226-001-BARNES-F14",2,"PS",21.0851648352,0,1,2,4,1,3,3,0,2,1,3,0,0,0,2,1,1,3,2,1,0,2,1,2,0,3,0,0,3,0,1,0,2,1,0,1,2,1,3,2,0,2,0,0,3,0,0,1,2,2,2,3,2,2,0,1,1
"0105-F14","5.1.1.0","226-001-BARNES-F14",3,"PS",0,0,0,2,5,1,2,0,0,0,0,1,2,3,0,2,1,1,3,2,1,0,2,1,3,0,0,0,0,3,0,0,3,1,2,0,1,1,0,2,0,0,0,2,3,2,0,2,1,2,2,2,1,0,3,1,0,2
"0105-F14","5.1.2.0","226-001-BARNES-F14",3,"WE",0,1,0,2,5,1,0,0,1,1,1,1,0,0,2,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,1,2,1,1,1,1,2,1,0,0,2,3,3,0,2,1,3,3,2,1,0,3,1,0,2
"0105-F14","5.1.3.0","226-001-BARNES-F14",3,"PS",70.1341421736,0,0,2,5,1,2,0,0,2,1,0,2,3,0,2,1,1,3,2,1,0,2,1,3,1,0,0,0,3,0,0,3,1,2,1,0,2,1,2,2,0,0,2,3,3,0,2,1,0,0,2,0,1,0,0,1,3
"0105-F14","6.1.1.0","226-001-BARNES-F14",3,"PS",0,0,1,2,6,1,2,0,0,0,0,1,2,0,0,2,1,1,3,2,1,0,2,1,1,1,0,0,0,3,0,0,3,1,2,0,1,1,0,2,0,0,0,2,3,3,0,2,1,2,2,2,1,0,3,1,0,2
"0105-F14","6.1.2.0","226-001-BARNES-F14",3,"WE",0,1,0,2,6,1,0,0,1,1,1,1,0,0,0,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,1,2,1,1,1,1,2,1,0,0,2,3,0,0,2,1,2,2,2,1,0,1,0,1,2
"0105-F14","6.1.3.0","226-001-BARNES-F14",3,"PS",-8.89415552475,0,0,2,6,1,3,3,0,2,1,0,2,3,0,2,1,3,1,2,2,0,3,1,1,1,0,0,0,3,0,1,0,1,2,1,1,2,1,3,2,0,2,2,0,2,0,2,1,2,2,0,0,1,2,0,1,3
"0107-F14","1.0.1.0","226-001-BARNES-F14",1,"WE",0,2,0,1,1,0,0,0,1,0,0,1,1,0,2,3,0,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,0,1,2,0,0,0,0,0,0,0,3,3,0,0,2,1,1,1,1,0,1,0,2,0,3
"0107-F14","1.0.2.0","226-001-BARNES-F14",2,"WE",0,2,0,0,1,0,0,0,1,1,0,1,0,0,0,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,0,1,2,0,0,0,0,1,0,0,3,3,0,0,2,3,1,1,1,1,0,1,1,0,2
"0107-F14","1.0.3.0","226-001-BARNES-F14",2,"PS",0,2,1,2,1,0,3,3,0,2,0,0,3,2,2,2,1,0,0,1,2,0,0,0,0,2,1,2,0,3,0,1,0,0,1,2,3,0,0,3,2,0,0,1,3,1,0,2,3,0,0,1,0,1,0,1,0,0
"0107-F14","1.0.4.0","226-001-BARNES-F14",2,"PS",-17.7631578947,0,1,2,1,0,2,3,0,3,3,1,2,3,0,2,1,0,0,1,2,0,0,0,0,2,1,2,0,3,0,1,0,0,1,2,3,0,0,3,3,0,0,1,3,0,0,2,3,0,0,1,2,3,1,0,1,0
"0107-F14","2.1.1.0","226-001-BARNES-F14",2,"PS",0,0,1,2,2,1,4,1,0,0,0,3,3,2,2,2,1,2,0,1,2,1,0,0,0,2,1,2,0,3,2,1,1,1,1,0,1,1,0,4,0,0,2,1,1,0,2,0,1,2,2,1,2,3,2,2,0,0
"0107-F14","2.1.2.0","226-001-BARNES-F14",2,"WE",0,2,0,2,2,1,0,0,1,1,1,1,1,0,2,3,0,1,2,0,1,2,2,2,2,0,2,2,2,1,2,3,1,2,1,2,1,1,1,4,1,0,2,1,0,0,2,0,3,2,2,1,2,0,2,2,0,2
"0107-F14","2.1.3.0","226-001-BARNES-F14",2,"PS",-6.10238832375,0,0,2,2,1,3,3,0,2,1,1,0,0,0,2,1,2,0,1,2,0,0,0,0,2,1,2,0,3,2,3,1,2,1,2,1,2,1,4,2,3,2,1,0,0,2,0,3,2,2,1,2,3,1,0,1,0
"0107-F14","3.-1.1.0","226-001-BARNES-F14",2,"PS",0,0,1,2,3,-1,3,3,0,0,0,0,0,0,0,2,1,2,0,1,2,3,0,0,0,2,1,1,0,3,0,1,0,1,1,0,1,0,0,3,0,0,0,0,0,2,0,2,1,2,2,1,2,3,2,0,0,0
"0107-F14","3.-1.2.0","226-001-BARNES-F14",2,"WE",0,0,2,2,3,-1,0,0,1,1,1,1,1,0,0,0,3,1,2,0,1,2,2,2,2,0,2,2,2,1,0,1,0,1,1,2,1,0,0,3,1,0,0,0,0,3,0,2,1,2,2,1,2,3,2,0,1,2
"0107-F14","3.-1.3.0","226-001-BARNES-F14",2,"PS",0,0,0,1,3,-1,4,1,0,2,1,3,3,1,1,2,1,3,0,1,2,3,0,0,0,2,1,1,0,3,1,3,1,1,2,2,0,0,0,4,2,3,2,1,0,1,3,1,3,2,2,1,1,0,1,0,1,2
"0107-F14","3.-1.3.1","226-001-BARNES-F14",2,"PS",0,0,0,1,3,-1,4,0,0,3,1,0,1,1,1,2,1,2,0,1,1,3,0,0,0,2,1,1,0,3,1,3,1,1,2,2,0,0,0,4,3,3,2,1,0,1,3,1,0,2,2,1,1,0,3,0,1,2
"0107-F14","3.-1.4.0","226-001-BARNES-F14",3,"PS",-76.1344537815,0,1,1,3,-1,4,3,0,3,3,0,3,2,0,2,1,0,3,1,2,3,0,0,0,2,1,1,0,3,1,2,2,1,2,2,0,0,0,4,3,1,1,1,0,1,3,1,0,2,2,1,1,0,1,0,1,2
"0107-F14","4.1.1.0","226-001-BARNES-F14",3,"PS",0,0,0,1,4,1,3,0,0,0,0,0,1,1,2,2,1,0,2,0,2,3,0,0,0,0,1,1,0,3,2,1,0,1,2,0,0,0,0,3,0,3,0,3,0,1,2,0,1,2,2,1,1,0,3,2,0,0
"0107-F14","4.1.2.0","226-001-BARNES-F14",3,"WE",0,0,0,1,4,1,0,0,1,1,0,1,1,0,2,3,0,1,2,0,1,2,2,2,2,0,2,2,2,1,2,1,0,2,2,0,0,0,1,3,1,3,0,3,3,1,2,0,1,2,2,2,2,3,2,2,0,2
"0107-F14","4.1.3.0","226-001-BARNES-F14",3,"PS",0,0,1,1,4,1,3,0,0,2,0,1,0,2,0,2,1,0,2,0,2,3,0,0,0,0,1,1,0,3,2,1,0,2,2,0,0,0,1,3,2,3,0,3,3,1,2,0,1,2,2,2,3,2,2,0,1,1
"0107-F14","4.1.1.0","226-001-BARNES-F14",3,"PS",0,0,1,1,4,1,3,0,0,3,0,1,1,1,0,2,1,0,2,0,2,3,0,0,0,0,1,1,2,3,2,3,1,2,2,0,1,0,1,4,3,3,0,3,3,1,2,0,1,2,2,1,1,0,3,2,0,0
"0107-F14","4.-1.4.0","226-001-BARNES-F14",3,"PS",0,0,0,1,4,-1,3,0,0,1,0,0,0,2,0,2,1,0,3,2,2,3,0,0,0,0,1,1,2,3,2,3,1,2,2,0,0,0,1,4,1,3,2,1,3,1,3,0,3,2,2,1,1,0,3,0,1,2
"0107-F14","4.-1.1.0","226-001-BARNES-F14",3,"PS",0,0,0,1,4,-1,4,1,0,4,4,3,3,1,2,2,1,3,0,2,2,3,0,0,0,2,1,1,2,3,1,3,2,2,2,0,0,0,1,4,4,1,2,1,0,1,3,1,3,2,2,2,1,0,1,0,1,2
"0107-F14","5.1.1.0","226-001-BARNES-F14",4,"WE",0,0,0,1,5,1,0,0,1,0,0,1,0,0,2,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,2,2,0,0,0,1,0,0,0,0,0,3,0,0,2,1,1,1,2,1,0,3,1,0,2
"0107-F14","5.1.2.0","226-001-BARNES-F14",4,"PS",0,0,0,1,5,1,3,0,0,1,0,0,3,2,0,2,1,2,0,2,2,3,0,0,0,2,1,1,2,3,0,0,3,2,2,0,0,1,1,3,1,0,0,1,3,1,0,2,1,2,2,2,1,0,3,1,0,2
"0107-F14","5.1.3.0","226-001-BARNES-F14",4,"PS",90.7177033493,0,0,1,5,1,3,0,0,2,2,0,3,1,0,2,1,2,0,2,2,3,0,0,0,0,2,1,2,3,2,1,0,2,2,0,0,2,1,3,2,0,0,1,3,1,2,0,1,2,2,2,0,1,0,0,1,3
"0107-F14","6.-1.1.0","226-001-BARNES-F14",4,"WE",0,0,0,0,6,-1,3,0,1,0,0,0,3,2,0,2,1,2,0,2,2,3,0,0,0,1,2,1,2,3,0,0,3,1,2,1,0,0,0,3,0,0,0,1,0,0,0,2,1,2,2,1,1,0,3,0,1,2
"0107-F14","6.-1.2.0","226-001-BARNES-F14",5,"PS",0,0,0,1,6,-1,3,0,0,1,1,0,3,1,2,2,1,2,0,2,2,3,0,0,3,0,2,1,2,3,2,1,0,1,2,1,0,0,0,3,1,0,0,1,0,1,2,0,1,2,2,2,1,0,1,0,1,2
"0107-F14","6.-1.3.0","226-001-BARNES-F14",5,"WE",0,0,0,1,6,-1,0,0,1,2,2,1,0,0,2,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,2,1,0,2,2,0,0,0,0,3,2,0,0,1,0,1,2,0,3,2,2,1,1,0,3,0,1,2
"0107-F14","6.-1.4.0","226-001-BARNES-F14",5,"PS",-90.7177033493,0,0,1,6,-1,4,1,0,3,2,3,3,1,0,2,1,2,0,1,2,3,0,0,1,1,0,1,2,1,1,3,1,2,2,0,0,1,0,4,3,3,1,1,0,1,3,1,3,2,2,2,2,3,1,0,1,2
"0109-F14","1.0.1.0","226-001-BARNES-F14",1,"WE",0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,3,0,0,2,1,1,1,1,0,1,0,2,0,3
"0109-F14","1.0.2.0","226-001-BARNES-F14",1,"PS",0,0,0,1,1,0,3,0,0,1,0,1,0,0,0,2,1,0,0,1,2,0,0,0,0,2,1,0,0,3,0,0,3,1,2,1,0,0,0,3,1,0,0,0,3,0,0,2,1,0,0,1,1,0,1,1,0,2
"0109-F14","1.0.3.0","226-001-BARNES-F14",1,"WE",0,1,0,1,1,0,0,0,1,2,2,1,1,0,2,3,0,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,1,2,1,0,0,0,3,2,3,0,0,3,0,0,2,1,0,0,1,0,1,0,1,0,0
"0109-F14","1.0.4.0","226-001-BARNES-F14",1,"PS",-43.4210526316,0,0,0,1,0,3,0,0,3,2,0,0,2,0,2,1,0,0,1,2,0,0,0,0,2,1,0,0,3,0,1,0,1,2,1,0,0,0,3,3,3,0,0,3,0,0,2,1,2,2,1,2,3,1,0,1,0
"0109-F14","2.1.1.0","226-001-BARNES-F14",2,"PS",0,1,2,0,2,1,3,3,0,0,0,0,0,0,0,2,1,0,0,1,2,2,0,0,0,2,1,0,0,3,0,0,3,1,0,0,2,1,0,3,0,0,0,2,0,3,0,2,1,2,2,1,2,3,2,2,0,0
"0109-F14","2.1.2.0","226-001-BARNES-F14",2,"WE",0,0,0,0,2,1,0,0,1,1,1,1,1,0,2,3,0,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,2,2,0,2,1,1,3,1,0,0,0,3,3,0,2,1,2,2,1,2,0,2,2,0,2
"0109-F14","2.1.3.0","226-001-BARNES-F14",2,"PS",72.4966828837,0,0,1,2,1,2,0,0,2,1,1,0,0,0,2,1,0,0,1,2,2,0,0,0,2,1,0,0,3,0,0,3,2,2,0,2,2,1,3,2,0,0,0,3,3,0,2,1,2,2,1,2,3,1,0,1,0
"0109-F14","3.1.1.0","226-001-BARNES-F14",2,"PS",0,0,0,1,3,1,3,3,0,0,0,0,0,0,2,2,1,0,0,2,2,0,2,0,2,2,1,0,0,3,0,0,3,1,2,0,0,1,0,3,0,0,0,0,0,3,0,2,1,2,2,1,0,1,0,1,0,0
"0109-F14","3.1.2.0","226-001-BARNES-F14",2,"WE",0,1,0,1,3,1,0,0,1,1,1,1,0,0,2,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,1,2,1,0,1,1,3,1,0,0,0,3,3,0,2,3,0,0,2,2,0,2,2,0,2
"0109-F14","3.1.3.0","226-001-BARNES-F14",2,"PS",-28.8814554948,1,2,0,3,1,3,3,0,2,1,0,2,3,0,2,1,1,3,2,1,1,3,0,2,0,1,0,0,3,2,1,0,1,0,1,2,2,1,3,2,1,2,2,0,3,0,2,3,0,0,2,2,3,1,0,1,0
"0109-F14","4.1.1.0","226-001-BARNES-F14",2,"PS",0,1,2,0,4,1,2,0,0,0,0,0,0,0,0,2,1,1,1,2,1,1,3,1,2,0,1,0,0,3,0,0,3,1,0,0,2,1,0,2,0,3,0,0,0,3,0,2,1,2,2,1,1,0,3,2,0,0
"0109-F14","4.1.2.0","226-001-BARNES-F14",2,"WE",0,1,0,0,4,1,0,0,1,1,1,1,0,0,2,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,1,0,1,2,1,1,2,1,3,0,0,3,3,0,2,1,0,0,2,2,3,2,2,0,2
"0109-F14","4.1.3.0","226-001-BARNES-F14",2,"PS",-10.1941747573,1,0,0,4,1,4,3,0,2,1,3,0,0,0,2,1,2,3,2,2,1,1,1,0,2,1,0,0,1,2,1,0,1,0,1,2,2,1,4,2,1,2,0,0,3,2,0,1,2,2,2,3,2,2,0,1,1
"0109-F14","5.1.1.0","226-001-BARNES-F14",2,"WE",0,1,0,0,5,1,0,0,1,0,0,1,0,0,2,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,1,0,1,0,0,1,0,0,0,0,0,3,0,0,2,1,1,1,2,1,0,3,1,0,2
"0109-F14","5.1.2.0","226-001-BARNES-F14",2,"WE",0,1,0,0,5,1,0,0,1,1,0,1,0,0,2,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,1,0,1,0,0,2,0,1,0,0,0,3,0,0,2,3,1,1,2,1,0,3,1,0,2
"0109-F14","5.1.3.0","226-001-BARNES-F14",2,"PS",-14.5933014354,1,2,0,5,1,3,3,0,2,0,0,3,2,0,2,1,2,0,2,2,1,2,1,0,2,1,0,0,1,0,0,3,1,0,1,2,1,2,3,2,3,0,1,3,1,0,2,3,0,0,2,0,1,0,0,1,3
"0109-F14","6.1.1.0","226-001-BARNES-F14",2,"WE",0,1,0,0,6,1,0,0,1,0,0,1,1,0,2,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,1,0,1,0,0,1,0,0,0,0,3,3,0,0,2,1,1,1,2,1,0,3,1,0,2
"0109-F14","6.1.2.0","226-001-BARNES-F14",2,"WE",0,1,0,0,6,1,0,0,1,1,0,1,0,0,0,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,1,0,1,0,0,2,0,1,0,0,3,3,0,0,2,1,1,1,2,1,0,1,0,1,2
"0109-F14","6.1.3.0","226-001-BARNES-F14",2,"PS",96.36900237,0,0,1,6,1,4,3,0,2,0,0,0,0,0,2,1,2,0,2,2,1,1,1,2,0,2,0,0,1,0,0,3,1,2,0,0,1,2,4,2,0,0,0,3,0,0,2,1,0,0,0,0,1,2,0,1,3
"010d-F14","1.0.1.0","226-001-BARNES-F14",1,"PS",0,0,1,1,1,0,2,0,0,0,0,1,2,3,0,2,1,0,0,1,2,0,0,0,0,2,1,0,0,3,0,0,3,1,1,0,1,0,0,2,0,0,0,2,0,2,0,2,1,2,2,1,0,1,0,2,0,3
"010d-F14","1.0.2.0","226-001-BARNES-F14",1,"WE",0,1,0,1,1,0,0,0,1,1,1,1,0,0,2,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,1,2,0,1,0,0,2,1,0,0,2,3,2,0,2,1,0,0,1,1,0,1,1,0,2
"010d-F14","1.0.3.0","226-001-BARNES-F14",1,"PS",0,0,0,2,1,0,3,3,0,2,1,1,1,1,0,2,1,0,0,1,2,0,0,0,0,2,1,0,0,3,0,1,0,1,2,0,0,0,0,3,2,0,0,3,3,1,0,2,1,2,2,1,0,1,0,1,0,0
"010d-F14","1.0.3.0","226-001-BARNES-F14",2,"PS",0,0,1,2,1,0,4,3,0,4,1,0,0,0,2,2,1,0,0,3,2,0,0,0,0,2,2,0,0,3,2,1,0,1,2,0,1,0,0,4,4,3,2,1,3,1,2,0,3,2,2,1,0,1,0,1,0,0
"010d-F14","1.0.4.0","226-001-BARNES-F14",3,"PS",40.7894736842,1,2,1,1,0,2,0,0,3,3,1,2,3,0,2,1,0,0,0,2,0,0,0,0,2,2,0,0,3,2,1,0,1,2,0,1,0,0,4,3,3,2,1,3,0,2,0,3,2,2,1,2,3,1,0,1,0
"010d-F14","2.1.1.0","226-001-BARNES-F14",3,"WE",0,0,0,1,2,1,0,0,1,0,0,1,0,0,2,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,2,2,0,0,0,1,0,0,0,0,0,3,0,0,2,1,1,1,1,2,3,2,2,0,0
"010d-F14","2.1.2.0","226-001-BARNES-F14",3,"WE",0,0,0,1,2,1,0,0,1,1,0,1,0,0,2,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,2,2,0,0,0,2,0,1,0,0,0,3,0,0,2,1,1,1,1,2,0,2,2,0,2
"010d-F14","2.1.3.0","226-001-BARNES-F14",3,"PS",-48.6886333481,1,2,1,2,1,2,0,0,2,0,1,0,0,0,2,1,0,0,0,2,0,0,0,0,2,2,0,0,3,0,0,3,2,2,0,2,1,2,2,2,0,0,0,3,0,0,2,1,3,3,1,2,3,1,0,1,0
"010d-F14","3.1.1.0","226-001-BARNES-F14",3,"WE",0,0,0,1,3,1,0,0,1,0,0,1,0,0,2,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,2,2,0,0,0,1,0,0,0,0,0,3,0,0,2,1,1,1,1,0,1,0,1,0,0
"010d-F14","3.1.2.0","226-001-BARNES-F14",3,"WE",0,0,0,1,3,1,0,0,1,1,0,1,0,0,2,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,2,2,0,0,0,2,0,1,0,0,0,3,0,0,2,3,1,1,2,2,0,2,2,0,2
"010d-F14","3.1.3.0","226-001-BARNES-F14",3,"PS",0.326344129885,1,2,1,3,1,2,3,0,2,0,0,0,0,0,2,1,0,2,2,1,0,0,0,0,2,2,0,0,3,0,0,3,2,0,0,2,1,2,2,2,0,0,2,3,0,0,2,3,3,3,2,2,3,1,0,1,0
"010d-F14","4.1.1.0","226-001-BARNES-F14",3,"PS",0,1,2,0,4,1,2,0,0,0,0,0,2,3,0,2,1,0,3,2,1,0,0,2,0,2,2,0,0,3,0,0,3,1,0,0,2,1,0,2,0,0,0,2,0,2,0,2,1,2,2,1,1,0,3,2,0,0
"010d-F14","4.1.2.0","226-001-BARNES-F14",3,"WE",0,0,0,0,4,1,0,0,1,1,1,1,1,0,2,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,2,2,0,2,1,1,2,1,0,0,2,3,3,0,2,1,0,0,2,2,3,2,2,0,2
"010d-F14","4.1.3.0","226-001-BARNES-F14",3,"PS",107.572815534,1,2,0,4,1,2,3,0,2,1,0,2,3,0,2,1,0,3,2,1,0,2,2,0,2,2,0,0,3,0,0,3,2,2,0,2,2,1,2,2,0,0,2,3,2,0,2,1,0,0,2,3,2,2,0,1,1
"010d-F14","5.1.1.0","226-001-BARNES-F14",3,"WE",0,0,0,0,5,1,0,0,1,0,0,1,0,0,2,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,2,2,0,0,0,1,0,0,0,0,0,3,0,0,2,1,1,1,2,1,0,3,1,0,2
"010d-F14","5.1.2.0","226-001-BARNES-F14",3,"WE",0,0,0,0,5,1,0,0,1,1,0,1,0,0,2,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,2,2,0,0,0,2,0,1,0,0,0,3,0,0,2,3,1,1,2,1,0,3,1,0,2
"010d-F14","5.1.3.0","226-001-BARNES-F14",3,"PS",-109.282296651,0,0,1,5,1,3,3,0,2,0,0,0,0,0,2,1,1,3,2,1,0,0,2,0,0,2,0,0,3,0,0,3,2,2,0,0,1,2,3,2,0,0,0,3,0,0,2,3,0,0,2,0,1,0,0,1,3
"010d-F14","6.1.1.0","226-001-BARNES-F14",3,"PS",0,0,0,1,6,1,3,3,0,0,0,0,2,3,0,2,1,0,3,2,1,0,3,0,0,0,0,0,0,3,0,0,3,1,2,0,0,1,0,3,0,0,0,2,0,2,0,2,1,2,2,2,1,0,3,1,0,2
"010d-F14","6.1.2.0","226-001-BARNES-F14",3,"WE",0,2,0,1,6,1,0,0,1,1,1,1,0,0,0,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,1,2,0,0,1,1,3,1,0,0,2,0,3,0,2,1,2,2,2,1,0,1,0,1,2
"010d-F14","6.1.3.0","226-001-BARNES-F14",3,"PS",-37.6335911997,0,0,1,6,1,4,1,0,2,1,3,0,0,0,2,1,0,2,2,2,0,1,0,3,1,0,0,0,3,2,1,0,1,2,0,0,2,1,4,2,0,2,0,0,3,0,0,1,2,2,0,0,1,2,0,1,3
"010e-F14","1.0.1.0","226-001-BARNES-F14",1,"WE",0,0,0,1,1,0,0,0,1,0,0,1,0,0,2,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,2,2,0,0,0,0,0,0,0,0,0,3,0,0,2,1,1,1,1,0,1,0,2,0,3
"010e-F14","1.0.2.0","226-001-BARNES-F14",1,"WE",0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,2,2,0,0,0,0,0,1,0,0,0,3,0,0,2,3,1,1,1,1,0,1,1,0,2
"010e-F14","1.0.3.0","226-001-BARNES-F14",1,"PS",0,0,0,1,1,0,4,3,0,2,0,0,3,1,2,2,1,0,0,1,2,0,0,0,0,2,1,0,0,1,2,1,0,2,2,0,0,0,0,4,2,0,0,1,0,1,0,0,3,2,2,1,0,1,0,1,0,0
"010e-F14","1.0.4.0","226-001-BARNES-F14",1,"PS",1.97368421053,1,0,1,1,0,3,3,0,3,3,0,2,3,0,2,1,0,2,0,2,0,2,0,0,2,1,0,0,1,2,1,0,2,2,0,0,0,0,4,3,3,2,1,0,0,0,0,3,2,2,1,2,3,1,0,1,0
"010e-F14","2.1.1.0","226-001-BARNES-F14",2,"PS",0,1,2,0,2,1,3,3,0,0,0,3,0,0,0,2,1,0,3,2,2,0,3,0,3,2,2,0,0,1,0,0,3,1,0,0,2,1,0,3,0,0,2,0,1,3,0,2,1,2,2,1,2,3,2,2,0,0
"010e-F14","2.1.2.0","226-001-BARNES-F14",2,"WE",0,0,0,0,2,1,0,0,1,1,1,1,1,0,2,3,0,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,2,0,0,2,1,1,3,1,0,2,0,0,3,0,2,1,2,2,1,2,0,2,2,0,2
"010e-F14","2.1.3.0","226-001-BARNES-F14",2,"PS",-28.3602388324,1,2,0,2,1,3,0,0,2,1,0,0,0,0,2,1,0,2,2,2,0,1,0,3,2,2,0,0,1,2,0,3,2,0,0,2,2,1,3,2,3,2,0,0,3,0,0,1,2,2,1,2,3,1,0,1,0
"010e-F14","3.1.1.0","226-001-BARNES-F14",2,"PS",0,0,0,0,3,1,4,3,0,0,0,3,0,0,0,2,1,0,2,2,2,0,1,0,1,2,3,0,3,3,0,1,0,1,2,0,0,1,0,4,0,0,2,0,1,3,0,2,1,2,2,1,0,1,0,1,0,0
"010e-F14","3.1.2.0","226-001-BARNES-F14",2,"WE",0,1,0,0,3,1,0,0,1,1,1,1,0,0,2,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,2,1,0,2,2,1,0,1,1,4,1,0,2,0,0,3,0,0,1,2,2,2,2,0,2,2,0,2
"010e-F14","3.1.3.0","226-001-BARNES-F14",2,"PS",50.8525740393,1,2,0,3,1,3,3,0,2,1,0,0,0,0,2,1,0,1,2,2,0,3,0,1,0,2,0,3,3,2,1,0,2,0,1,2,2,1,4,2,3,2,0,0,3,0,0,3,2,2,2,2,3,1,0,1,0
"010e-F14","4.1.1.0","226-001-BARNES-F14",2,"WE",0,1,0,0,4,1,0,0,1,0,0,1,0,0,2,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,1,0,1,0,0,1,0,0,0,0,0,3,0,0,2,1,1,1,1,1,0,3,2,0,0
"010e-F14","4.1.2.0","226-001-BARNES-F14",2,"WE",0,1,0,0,4,1,0,0,1,1,0,1,0,0,2,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,1,0,1,0,0,2,0,1,0,0,0,3,0,0,2,3,1,1,2,2,3,2,2,0,2
"010e-F14","4.1.3.0","226-001-BARNES-F14",2,"PS",36.0696948682,1,2,0,4,1,3,3,0,2,0,0,0,3,0,2,1,1,1,2,1,0,1,0,3,0,2,0,3,3,0,0,3,1,0,1,2,1,2,3,2,0,0,2,3,3,0,2,3,0,0,2,3,2,2,0,1,1
"010e-F14","5.1.1.0","226-001-BARNES-F14",2,"WE",0,1,0,0,5,1,0,0,1,0,0,1,0,0,2,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,1,0,1,0,0,1,0,0,0,0,0,3,0,0,2,1,1,1,2,1,0,3,1,0,2
"010e-F14","5.1.2.0","226-001-BARNES-F14",2,"PS",0,1,2,0,5,1,3,0,0,1,0,0,2,3,0,2,1,1,1,2,1,0,1,0,1,1,0,0,3,3,0,0,3,1,0,1,2,1,1,3,1,0,0,2,0,2,0,2,1,0,0,2,1,0,3,1,0,2
"010e-F14","5.1.3.0","226-001-BARNES-F14",2,"PS",39.4642857143,1,2,0,5,1,3,0,0,2,2,0,2,3,0,2,1,3,1,2,1,0,1,0,1,1,0,0,3,3,0,0,3,1,0,1,2,2,1,3,2,0,2,2,0,2,0,2,1,2,2,2,0,1,0,0,1,3
